controller,fault_window,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,pre,47.376499351684714,100.97738466434257,27.99067265618099,0.0,0.0,-75.3671720078657,1137775265.943162,10573.762270861655
openloop,fault,47.99877612307499,91.48245826057324,27.61214903782855,0.0,0.0,-76.86092516090353,1100546499.970778,11040.711760017273
openloop,post,51.73622252593572,135.09653050459605,36.50718251468819,0.19722222222222222,0.0,-87.8822939295128,1072262111.1010783,11235.432325740798
pid,pre,25.93153179763606,67.95450609368102,19.470327157508184,0.25416666666666665,0.0,-44.13102562181091,978048229.3634,9908.721590728583
pid,fault,51.3915662645579,84.81673303105921,26.552977429728763,0.0,0.0,-79.19454369428666,930610773.8878152,11527.795765374503
pid,post,51.17667959979662,99.96204287057724,44.284144689323874,0.0,0.003472222222222222,-96.08582428912048,900098777.857902,9705.089959905106
agentic,pre,34.46826889299406,65.49276790733775,17.78272113717317,0.3375,0.0,-50.56349003016723,963447967.4030702,12079.303033731303
agentic,fault,46.228311531373805,74.60523914967726,27.2905081765607,0.0,0.0,-74.7688197079345,896418911.502611,10721.984883188385
agentic,post,35.84259801993733,67.85436039491842,24.422182408527476,0.0,0.0,-60.889780428464796,905150625.1627223,12243.525543864002
