controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,0.0,22.47905792309367,77.61165311718017,13.672538469499763,0.1828125,0.0,-35.23753389259343,1076894293.1753232,10977.475405436619
openloop,1.0,56.69996702585859,182.1164858016506,35.859916336104625,0.07888888888888888,0.0,-92.66543891751877,1107023036.7837176,11028.488011899388
openloop,2.0,147.10665452958818,355.6352497449934,113.94565846627152,0.0,0.0,-261.05231299585967,1089628067.282346,11119.137875599296
pid,0.0,16.128744277296718,32.056087796085365,11.114978283418322,0.44869791666666664,0.004427083333333333,-25.000232977381707,902072966.4847356,10564.37964786247
pid,1.0,47.72205772229055,186.85970582325024,38.049154281382606,0.050833333333333335,0.004513888888888889,-86.01704533700648,917278861.7967474,10304.635669255214
pid,2.0,87.38925412218033,325.7945428284894,88.83852285029813,0.17708333333333334,0.004166666666666667,-175.3423603058118,955422730.9361918,10910.398995240777
agentic,0.0,15.83438519545586,39.645392344865805,10.797281072854316,0.4942708333333333,0.02421875,-24.16031210164351,917706349.7462633,10660.15150644876
agentic,1.0,37.688359554694564,87.20382144931743,23.075878301273466,0.09208333333333334,0.0027083333333333334,-60.80382118930137,921056320.6275153,11647.464353342899
agentic,2.0,43.98513682832339,97.14730206602184,22.76404610899412,0.28541666666666665,0.0,-65.32209960398419,879130142.316464,10676.223640985309
