controller,fault_t0_s,mean_err_pre,mean_err_fault,mean_err_post,max_err_fault,recovery_time_s,connectivity_pre,connectivity_fault,connectivity_post,task_completion_pre,task_completion_fault,task_completion_post,control_effort_pre,control_effort_fault,control_effort_post,control_smoothness_pre,control_smoothness_fault,control_smoothness_post,system_utility_pre,system_utility_fault,system_utility_post
ref_shift_only,30.0,37.10241214194343,32.54699809368311,41.507154930053126,70.08709244556267,0.0,0.38895833333333335,0.12,0.17822916666666666,0.0,0.00020833333333333335,0.0115625,885361362.5374248,811856473.4067994,925590279.3911893,10778.914792942447,9807.589773244092,10851.736011158415,-47.17433576224864,-45.785033801888254,-56.49791029945331
