controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,0.0,19.376823935771636,51.70604334040695,10.335240214211106,0.5225260416666667,0.021223958333333334,-27.09943394164941,1043580084.7192513,10626.278479679067
pid,0.0,21.369808538049988,38.50828008154658,8.168867232928132,0.6557291666666667,0.0020833333333333333,-26.260029937644784,770995685.7445332,9258.46871537271
agentic,0.0,27.7597605962703,51.26605894051242,16.171182267560248,0.33619791666666665,0.01171875,-42.249953280497216,761226612.657554,8846.431277855085
