controller,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,agentic_active_rate,agentic_ref_shift_mean,supervisor_active_rate,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign_rate,task_cost_mean,alive_ratio,failed_count,task_completion_proxy,system_utility,mean_err_m,max_err_m
openloop,19.376823935771636,51.70604334040695,19.376823935771636,51.70604334040695,10.335240214211106,0.5225260416666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16764866888585128,inf,0.25121527777777775,1043580084.7192512,10626.278479679067,0.0,19.376823935771636,1.0,0.0,0.021223958333333334,-27.09943394164941,19.376823935771636,51.70604334040695
pid,21.369808538049988,38.50828008154658,21.369808538049988,38.50828008154658,8.168867232928134,0.6557291666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.052083333333333336,inf,0.3536458333333333,770995685.7445332,9258.468715372708,0.0,21.369808538049988,1.0,0.0,0.0020833333333333333,-26.260029937644784,21.369808538049988,38.50828008154658
agentic,27.7597605962703,51.26605894051242,27.81517370137229,51.41522771017408,16.171182267560248,0.33619791666666665,0.0,0.9214647313555984,0.9270833333333334,2.65625,0.18859765673000967,0.8270833333333336,0.4812500000000001,0.0,0.2693011401553512,inf,0.14001736111111107,761226612.657554,8846.431277855085,0.0026041666666666665,27.7597605962703,1.0,0.0,0.01171875,-42.249953280497216,27.7597605962703,51.26605894051242
