controller,fault_window,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,pre,27.252702383436862,59.88132592649576,16.106019611052126,0.08958333333333333,0.0,-42.910805327822324,1093430366.3678882,10436.334612750423
openloop,fault,38.5927009253862,114.31896877838284,27.475772555831664,0.08125,0.016666666666666666,-65.66222348121786,1087681056.3177328,12030.518880678545
openloop,post,73.62873956533132,297.72103466764344,53.05948101344979,0.16458333333333333,0.0,-125.86530391211446,1086952873.2806895,8999.921225011754
pid,pre,18.498424088227075,32.056087796085365,12.934007017103742,0.09166666666666666,0.010416666666666666,-30.974097771997485,780064235.6539695,9747.291337284121
pid,fault,17.076704539651402,36.132241394216926,11.53608423956273,0.19479166666666667,0.0,-27.638830445880796,949709713.0235659,10077.88946332336
pid,post,36.05850894056662,57.12924579427361,12.338586171923591,0.6708333333333333,0.0,-45.04292844582355,884834961.3537712,11152.311709428077
agentic,pre,17.028471236107652,31.368437934843342,10.474559237625648,0.378125,0.0,-25.6124054737333,916423043.7203246,9757.162775029017
agentic,fault,26.071596012942457,44.3482732609212,12.58902753373607,0.008333333333333333,0.0,-38.618956880011865,944728615.9057927,12075.981866074559
agentic,post,41.45377486192043,67.7327264886124,12.063843104310383,0.4166666666666667,0.0,-51.43428463289748,876961457.8977103,10235.680823319335
