controller,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,agentic_active_rate,agentic_ref_shift_mean,supervisor_active_rate,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign_rate,task_cost_mean,alive_ratio,failed_count,task_completion_proxy,system_utility,mean_err_m,max_err_m
openloop,96.06318764045176,621.3075068525189,96.06318764045176,621.3075068525189,94.76895857002961,0.10399305555555556,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06644415557074371,inf,0.0507523148148148,1078000122.4204085,10858.529422789641,0.0,96.06318764045176,1.0,0.0,0.001388888888888889,-190.3121809327036,96.06318764045176,621.3075068525189
pid,34.93798370128183,88.62402582358715,34.93798370128183,88.62402582358715,11.503779797759474,0.5293402777777778,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.39681558019939683,inf,0.2678819444444444,909976136.8915358,10835.896624059356,0.0,34.93798370128183,1.0,0.0,0.0014756944444444444,-43.795062110152415,34.93798370128183,88.62402582358715
agentic,32.364789730378114,86.41235388626856,32.40240978753493,86.59229088608113,15.163474228279998,0.2713541666666667,0.009288194444444444,1.690175548379379,0.925,2.683333333333333,0.012147864586171382,0.9166666666666666,0.7350000000000001,0.09166666666666666,0.1462404646499165,inf,0.12118055555555554,904847311.4677927,10321.49825206337,0.004166666666666667,32.364789730378114,1.0,0.0,0.008333333333333333,-46.17149312532478,32.364789730378114,86.41235388626856
