controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,0.0,22.478764445659433,77.32690075102221,13.672142059434934,0.1828125,0.0,-35.23684400509436,1077290592.2816596,10964.726563721599
openloop,1.0,99.279018858414,584.9351137890047,91.51517079085177,0.10333333333333333,0.0033333333333333335,-190.27752298259912,1100465521.8352742,10509.381912688847
openloop,2.0,188.81603320357115,621.3075068525189,208.32102688278553,0.0,0.0,-397.13706008635666,1041503830.2472968,11298.993247744093
pid,0.0,16.08310946014332,32.056087796085365,11.122891078336611,0.45598958333333334,0.004427083333333333,-24.926052621813263,901612512.9145598,10542.748456785454
pid,1.0,32.33020894482685,67.1714084965426,10.041942524171374,0.688125,0.0,-38.93152646899822,914467846.8423451,11057.623064348429
pid,2.0,64.42410728355814,88.62402582358715,14.448026879636796,0.3625,0.0,-77.05963416319493,913641452.2761548,10856.809629710446
agentic,0.0,15.745023176132781,35.013336374756854,10.738876530350131,0.4942708333333333,0.02421875,-24.012545539816244,916731756.199598,10748.282474714943
agentic,1.0,38.08817237182867,85.92292374210241,16.30461631425924,0.22791666666666666,0.000625,-53.25320535275458,899372752.8446912,10418.175959934799
agentic,2.0,44.98550740028762,86.41235388626856,19.16103434888776,0.04652777777777778,0.0,-63.913902860286484,898125649.5305558,9591.915864607017
