controller,fault_t0_s,mean_err_pre,mean_err_fault,mean_err_post,max_err_fault,recovery_time_s,connectivity_pre,connectivity_fault,connectivity_post,task_completion_pre,task_completion_fault,task_completion_post,control_effort_pre,control_effort_fault,control_effort_post,control_smoothness_pre,control_smoothness_fault,control_smoothness_post,system_utility_pre,system_utility_fault,system_utility_post,err_fault_vs_pre_pct,err_post_vs_pre_pct,conn_fault_vs_pre_pct,conn_post_vs_pre_pct,task_fault_vs_pre_pct,task_post_vs_pre_pct,utility_fault_vs_pre_pct,utility_post_vs_pre_pct,utility_fault_delta,utility_post_delta,utility_fault_abs_degradation_pct,utility_post_abs_degradation_pct
openloop,18.0,7.484350633431963,29.19745302480773,115.15644196700008,70.19180467435491,,1.0,0.5197916666666667,0.06770833333333333,0.071875,0.004166666666666667,0.0,356477056.35999995,1083427863.3412929,1104601390.4117484,0.0,11191.60815580748,12293.684698379078,-6.482072761166105,-30.34159110634313,-129.62530969825528,290.11337729669117,1438.6297035925331,-48.020833333333336,-93.22916666666666,-94.20289855072464,-100.0,368.084704141531,1899.7509203357981,-23.859518345177026,-123.14323693708917,368.084704141531,1899.7509203357981
pid,18.0,9.23415892268455,24.864448015658702,98.03267859029474,57.14786799299594,0.0,1.0,0.4666666666666667,0.051041666666666666,0.0,0.0,0.0,356477056.35999995,925737776.9471405,1007099760.7595716,0.0,10989.558709340894,11223.987088225467,-7.394014548598089,-26.76028817785311,-114.43026109009539,169.26597456079003,961.6308362364064,-53.333333333333336,-94.89583333333333,,,261.9182516069958,1447.6066531650447,-19.36627362925502,-107.03624654149729,261.9182516069958,1447.6066531650447
agentic,18.0,8.769813426593961,26.943780394086655,104.65386538724461,65.31331510728302,0.0,1.0,0.33541666666666664,0.0375,0.0375,0.027083333333333334,0.0,356477056.35999995,952917052.8431568,975147309.6958576,0.0,11073.390505849842,11160.212720233776,-7.072919102177192,-30.465890761300468,-118.98108369338615,207.23322245808754,1093.3419822808055,-66.45833333333333,-96.25,-27.777777777777775,-100.0,330.7399861525694,1582.2062005030045,-23.392971659123276,-111.90816459120896,330.7399861525694,1582.2062005030045
