controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,0.0,13.1629828047526,23.598373046020907,3.885425779758345,1.0,0.021701388888888888,-12.048408584510945,383447599.68338406,318.89334962258147
openloop,1.0,120.67057369464072,296.8830158048655,15.089347409878032,0.16380208333333332,0.0010416666666666667,-134.9409106878521,1101642442.3813667,11491.85845064141
openloop,2.0,374.5160585584835,525.2117902571761,37.45147857702253,0.011837121212121212,0.0,-411.90835152944544,1115667833.0114965,9881.644783380683
pid,0.0,13.507592728019656,21.67278790689231,3.0903963212948504,1.0,0.0,-11.597989049314506,386078267.3129838,404.95963377454706
pid,1.0,106.60692498155387,272.16302247111963,15.50582484871755,0.1421875,0.0,-121.40181233027143,997569854.2712281,10760.801886411358
pid,2.0,328.88148389414886,408.5340946849184,35.0993094873565,0.0,0.0,-363.9807933815054,1022792138.9091504,9784.803797583701
agentic,0.0,13.546499628412656,24.295591423537196,3.2886212600915945,1.0,0.02025462962962963,-11.835120888504251,380395586.2291759,344.9474781368718
agentic,1.0,112.72729394559904,284.9870804545863,14.585488402516047,0.10260416666666666,0.0067708333333333336,-126.79976151478176,999689841.3664902,11075.821727333998
agentic,2.0,344.4495892775522,491.2112411955665,32.28023953694383,0.003787878787878788,0.0,-376.71088942055667,1050402960.5752381,9788.23188318499
