controller,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,agentic_active_rate,agentic_ref_shift_mean,supervisor_active_rate,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign_rate,task_cost_mean,alive_ratio,failed_count,task_completion_proxy,system_utility,mean_err_m,max_err_m
openloop,15.229184117158447,36.77506785992463,15.229184117158447,36.77506785992463,5.801997945970052,0.7966666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6535588094178361,1.0752430555555557,0.5546238425925927,365299195.9623373,94.34239374017767,0.0,15.229184117158447,1.0,0.0,0.005017361111111111,-17.047848729795163,15.229184117158447,36.77506785992463
pid,13.076519306741519,26.907889185381286,13.076519306741519,26.907889185381286,3.3232040614805287,0.9375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8890134183527652,1.0702546296296298,0.8214120370370369,364138319.6361054,115.18226946655568,0.0,13.076519306741519,1.0,0.0,0.02140625,-11.712223368222048,13.076519306741519,26.907889185381286
agentic,13.10439255883697,28.800831592414465,13.10632214731458,28.952894064257688,3.3141417577400554,0.9625,0.028576388888888887,1.6090265966563368,0.013333333333333334,0.014166666666666666,0.012859384696991997,1.0,1.0,0.0008333333333333334,0.9384991702828317,1.0948958333333334,0.8384375,364012292.7970561,114.02710288279904,0.003159722222222222,13.10439255883697,1.0,0.0,0.02640625,-11.606034316577027,13.10439255883697,28.800831592414465
