controller,fault_t0_s,mean_err_pre,mean_err_fault,mean_err_post,max_err_fault,recovery_time_s,connectivity_pre,connectivity_fault,connectivity_post,task_completion_pre,task_completion_fault,task_completion_post,control_effort_pre,control_effort_fault,control_effort_post,control_smoothness_pre,control_smoothness_fault,control_smoothness_post,system_utility_pre,system_utility_fault,system_utility_post
comm_bias_only,30.0,33.809985839921936,31.90167471963614,43.10203519049942,67.24787342541224,0.0,0.5675,0.16208333333333333,0.13583333333333333,0.0,0.0,0.0,891795679.4202774,843487258.897454,932808371.0261234,10581.319206969712,10048.822894471548,10991.063218945135,-43.314319753008036,-44.09084776970219,-61.459521175148744
