t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
29.6875,1.0,21.19561993426297,27.175634796617274,21.19561993426297,27.175634796617274,21.319980080268685,27.348287030243025,13.36357459222148,0.0,0.0,inf,0.0,0.0,21.19561993426297,0.0,1.0,0.0,-34.559194526484454,1.0,0.0,0.0,0.0,1.5901327577859716,1.0,3.0,0.0,0.9,0.65,0.0,0.25
29.708333333333332,1.0,21.173856295771674,27.019009255151328,21.173856295771674,27.019009255151328,21.298080636954662,27.191187345875544,13.303850226898966,0.0,0.0,inf,0.0,0.0,21.173856295771674,0.0,1.0,0.0,-34.477706522670644,1.0,0.0,0.0,0.0,1.590408710834658,1.0,3.0,0.0,0.9,0.65,0.0,0.75
29.729166666666668,1.0,21.146042333721486,26.898888655894158,21.146042333721486,26.898888655894158,21.270323389226473,27.070700393318827,13.256233405442776,0.0,0.0,inf,0.0,0.0,21.146042333721486,0.0,1.0,0.0,-34.40227573916426,1.0,0.0,0.0,0.0,1.5903328923157103,1.0,3.0,0.0,0.9,0.65,0.0,0.0
29.75,1.0,21.133542896432008,26.79022535446496,21.133542896432008,26.79022535446496,21.258348256449754,26.961648351952455,13.224397554853406,0.0,0.0,inf,0.0,0.0,21.133542896432008,0.0,1.0,0.0,-34.357940451285415,1.0,0.0,0.0,0.0,1.5904787464745298,1.0,3.0,0.0,0.9,0.65,0.0,0.25
29.770833333333332,1.0,21.116066773047983,26.6876287027849,21.116066773047983,26.6876287027849,21.24095012524169,26.85903900478801,13.179740778021573,0.0,0.0,inf,0.0,0.0,21.116066773047983,0.0,1.0,0.0,-34.29580755106956,1.0,0.0,0.0,0.0,1.5894464207868153,1.0,3.0,0.0,0.9,0.65,0.0,0.25
29.791666666666668,1.0,21.09660323153184,26.574629956008113,21.09660323153184,26.574629956008113,21.221113289190406,26.74612273236076,13.119703571198688,0.0,0.0,inf,0.0,0.0,21.09660323153184,0.0,1.0,0.0,-34.21630680273053,1.0,0.0,0.0,0.0,1.589396474216909,1.0,3.0,0.0,0.9,0.65,0.0,0.25
29.8125,1.0,21.073162639397523,26.427542814571073,21.073162639397523,26.427542814571073,21.197235969637028,26.5983048946968,13.044213746706442,0.0,0.0,inf,0.0,0.0,21.073162639397523,0.0,1.0,0.0,-34.11737638610396,1.0,0.0,0.0,0.0,1.589959215921203,1.0,3.0,0.0,0.9,0.65,0.0,0.0
29.833333333333332,1.0,21.044766234613494,26.25261821434045,21.044766234613494,26.25261821434045,21.169009499948967,26.423488913047542,12.959004831387784,0.0,0.0,inf,0.0,0.0,21.044766234613494,0.0,1.0,0.0,-34.00377106600128,1.0,0.0,0.0,0.0,1.589725798860818,1.0,3.0,0.0,0.9,0.65,0.0,0.0
29.854166666666668,1.0,21.020761763991576,26.081734563336795,21.020761763991576,26.081734563336795,21.144562364080468,26.25228563111898,12.892674706039287,0.0,0.0,inf,0.0,0.0,21.020761763991576,0.0,1.0,0.0,-33.91343647003086,1.0,0.0,0.0,0.0,1.590002757980647,1.0,3.0,0.0,0.9,0.65,0.0,0.0
29.875,1.0,20.998130663020923,25.910985648569373,20.998130663020923,25.910985648569373,21.122180854420144,26.081449470580765,12.832680333447053,0.0,0.0,inf,0.0,0.0,20.998130663020923,0.0,1.0,0.0,-33.830810996467974,1.0,0.0,0.0,0.0,1.5899390846318298,1.0,3.0,0.0,0.9,0.65,0.0,0.0
