controller,fault_window,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,pre,13.08569415011712,28.091759235130844,8.83328475471415,0.75,0.0,-18.168978904831267,356477056.35999995,0.0
openloop,fault,28.031550805215698,61.46111491008929,12.56923398706424,0.25833333333333336,0.0,-39.30911812561327,1062312674.926447,11140.164693796496
openloop,post,57.59118803132306,102.95053991550704,19.33335382587131,0.18645833333333334,0.0,-75.99225019052771,1095917576.8913524,11177.790898530491
pid,pre,7.212052977334667,14.786191450629987,3.2596246993928406,1.0,0.0625,-5.471677676727508,356477056.35999995,0.0
pid,fault,24.844150025628334,44.92360206285646,2.734970359245742,0.8239583333333333,0.0,-23.45932871820741,993092544.6157969,12457.95363643703
pid,post,56.04537509309464,121.73112444864066,12.29312559530013,0.5375,0.0,-65.65100068839477,925888737.2758933,11806.486711148604
agentic,pre,6.409874240567181,14.349507309379954,3.686199306938824,1.0,0.10833333333333334,-5.0960735475060055,356477056.35999995,0.0
agentic,fault,23.981638611873603,45.032551959042,5.438551472291492,0.6302083333333334,0.0,-26.269148417498425,953863084.6836888,12830.059875433606
agentic,post,54.34489617297359,86.15811148656465,10.751217589039022,0.203125,0.0,-64.08048876201262,930354472.7936492,12068.54421064331
