t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.0,0.0,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,1.1403882032022077,1.0,1.0,1.0,1.0,0.0,7.3190429385894396,0.0,1.0,0.0,-3.4594311417916472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.020833333333333332,0.0,7.327376662370529,8.065402948465877,7.327376662370529,8.065402948465877,7.327376662370529,8.065402948465877,1.1432701140039319,1.0,1.0,1.0,1.0,0.0,7.327376662370529,0.0,1.0,0.0,-3.470646776374462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.041666666666666664,0.0,7.346096697728354,8.084194463461776,7.346096697728354,8.084194463461776,7.346096697728354,8.084194463461776,1.1574737748198562,1.0,1.0,1.0,1.0,0.0,7.346096697728354,0.0,1.0,0.0,-3.50357047254821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.0625,0.0,7.374094937663398,8.119645739299676,7.374094937663398,8.119645739299676,7.374094937663398,8.119645739299676,1.18301873249139,1.0,1.0,1.0,1.0,0.0,7.374094937663398,0.0,1.0,0.0,-3.557113670154788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.08333333333333333,0.0,7.3995263856567135,8.174039248404762,7.3995263856567135,8.174039248404762,7.3995263856567135,8.174039248404762,1.2430699075392482,1.0,1.0,1.0,1.0,0.0,7.3995263856567135,0.0,1.0,0.0,-3.642596293195961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.10416666666666667,0.0,7.412484852444041,8.24966983663749,7.412484852444041,8.24966983663749,7.412484852444041,8.24966983663749,1.3677257618963303,1.0,1.0,1.0,1.0,0.0,7.412484852444041,0.0,1.0,0.0,-3.780210614340371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.125,0.0,7.431023606666949,8.34898234270422,7.431023606666949,8.34898234270422,7.431023606666949,8.34898234270422,1.540846061938175,1.0,1.0,1.0,1.0,0.0,7.431023606666949,0.0,1.0,0.0,-3.971869668605125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.14583333333333334,0.0,7.511000879355471,8.475533728354716,7.511000879355471,8.475533728354716,7.511000879355471,8.475533728354716,1.710081313637001,1.0,1.0,1.0,1.0,0.0,7.511000879355471,0.0,1.0,0.0,-4.221082192992473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.16666666666666666,0.0,7.591242464002967,8.637570364423292,7.591242464002967,8.637570364423292,7.591242464002967,8.637570364423292,1.8645846982419045,1.0,1.0,1.0,1.0,0.0,7.591242464002967,0.0,1.0,0.0,-4.455827162244871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.1875,0.0,7.669877317544511,8.790213911606461,7.669877317544511,8.790213911606461,7.669877317544511,8.790213911606461,2.002306995399921,1.0,1.0,1.0,1.0,0.0,7.669877317544511,0.0,1.0,0.0,-4.672184312944433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.20833333333333334,0.0,7.7419873103797165,8.895936189400125,7.7419873103797165,8.895936189400125,7.7419873103797165,8.895936189400125,2.1251708455215272,1.0,1.0,1.0,1.0,0.0,7.7419873103797165,0.0,1.0,0.0,-4.867158155901244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.22916666666666666,0.0,7.803992326638729,8.973107303224849,7.803992326638729,8.973107303224849,7.803992326638729,8.973107303224849,2.2572511984819315,1.0,1.0,1.0,1.0,0.0,7.803992326638729,0.0,1.0,0.0,-5.061243525120661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.25,0.0,7.843183084117216,9.033714267571147,7.843183084117216,9.033714267571147,7.843183084117216,9.033714267571147,2.373180507274976,1.0,1.0,1.0,1.0,0.0,7.843183084117216,0.0,1.0,0.0,-5.2163635913921915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.2708333333333333,0.0,7.876238373191459,9.076791767070452,7.876238373191459,9.076791767070452,7.876238373191459,9.076791767070452,2.4911078794001593,1.0,1.0,1.0,1.0,0.0,7.876238373191459,0.0,1.0,0.0,-5.367346252591618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.2916666666666667,0.0,7.904940907003937,9.087276264612202,7.904940907003937,9.087276264612202,7.904940907003937,9.087276264612202,2.6029337008335185,1.0,1.0,1.0,1.0,0.0,7.904940907003937,0.0,1.0,0.0,-5.507874607837454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.3125,0.0,7.929662624661962,9.095595759844537,7.929662624661962,9.095595759844537,7.929662624661962,9.095595759844537,2.712930004083874,1.0,1.0,1.0,1.0,0.0,7.929662624661962,0.0,1.0,0.0,-5.642592628745836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.3333333333333333,0.0,7.956230073412349,9.102972959695585,7.956230073412349,9.102972959695585,7.956230073412349,9.102972959695585,2.827137232494464,1.0,1.0,1.0,1.0,0.0,7.956230073412349,0.0,1.0,0.0,-5.783367305906813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.3541666666666667,0.0,7.989218368290315,9.101899650330408,7.989218368290315,9.101899650330408,7.989218368290315,9.101899650330408,2.9454697657649747,1.0,1.0,1.0,1.0,0.0,7.989218368290315,0.0,1.0,0.0,-5.934688134055289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
