t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.0,0.0,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,1.1403882032022077,1.0,1.0,1.0,1.0,0.0,7.3190429385894396,0.0,1.0,0.0,-3.4594311417916472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.020833333333333332,0.0,7.331853999984562,8.07098036385076,7.331853999984562,8.07098036385076,7.331853999984562,8.07098036385076,1.139111086272661,1.0,1.0,1.0,1.0,0.0,7.331853999984562,0.0,1.0,0.0,-3.470965086257223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.041666666666666664,0.0,7.363309631241819,8.105263830558076,7.363309631241819,8.105263830558076,7.363309631241819,8.105263830558076,1.1368506627351875,1.0,1.0,1.0,1.0,0.0,7.363309631241819,0.0,1.0,0.0,-3.5001602939770073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.32620033374446994
0.0625,0.0,7.4240210726512466,8.159968595476768,7.4240210726512466,8.159968595476768,7.4240210726512466,8.159968595476768,1.1178708463279288,1.0,1.0,1.0,1.0,0.0,7.4240210726512466,0.0,1.0,0.0,-3.541891918979175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.08333333333333333,0.0,7.517979159834056,8.241586905300318,7.517979159834056,8.241586905300318,7.517979159834056,8.241586905300318,1.0856782833627934,1.0,1.0,1.0,1.0,0.0,7.517979159834056,0.0,1.0,0.0,-3.603657443196848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.10416666666666667,0.0,7.632984447206916,8.350933306662862,7.632984447206916,8.350933306662862,7.632984447206916,8.350933306662862,1.0568514561293048,1.0,1.0,1.0,1.0,0.0,7.632984447206916,0.0,1.0,0.0,-3.6898359033362205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.125,0.0,7.768953655042347,8.484612850283508,7.768953655042347,8.484612850283508,7.768953655042347,8.484612850283508,1.0300836541748881,1.0,1.0,1.0,1.0,0.0,7.768953655042347,0.0,1.0,0.0,-3.799037309217235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.14583333333333334,0.0,7.936223091224762,8.649606610738251,7.936223091224762,8.649606610738251,7.936223091224762,8.649606610738251,1.01528767668393,1.0,1.0,1.0,1.0,0.0,7.936223091224762,0.0,1.0,0.0,-3.951510767908692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.16666666666666666,0.0,8.120123786278786,8.858311643804312,8.120123786278786,8.858311643804312,8.120123786278786,8.858311643804312,1.0173401055200983,1.0,1.0,1.0,1.0,0.0,8.120123786278786,0.0,1.0,0.0,-4.137463891798884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.1875,0.0,8.281447302489623,9.001141238439706,8.281447302489623,9.001141238439706,8.281447302489623,9.001141238439706,1.0230927502293645,1.0,1.0,1.0,1.0,0.0,8.281447302489623,0.0,1.0,0.0,-4.304540052718988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
