controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility
openloop,0.0,18.187681703619894,46.229043607276566,11.836650846870688,0.45372395833333334,0.005520833333333333,-27.755712758823915
openloop,1.0,44.03164832129379,143.8845905367978,20.69864298227685,0.23075,0.0005555555555555556,-64.07654130357064
openloop,2.0,105.80757892419997,296.73251859270744,72.28045074376074,0.13815972222222223,0.0012152777777777778,-177.3972310568496
pid,0.0,18.55719764701445,42.138175954206915,10.44069931639007,0.5827604166666667,0.0017447916666666666,-26.084094880071188
pid,1.0,42.33036695821842,122.45222478909514,18.700638995887164,0.28651388888888885,0.0010972222222222223,-60.09843650966114
pid,2.0,85.10408251624722,201.70235194707044,46.17446850012618,0.16878472222222224,0.0022916666666666667,-130.4346274052623
agentic,0.0,15.370653739894298,39.77758391216791,8.810014020831474,0.6508072916666666,0.01015625,-20.926631302392437
agentic,1.0,32.356068003002946,93.339670545995,16.285678752295816,0.24745833333333334,0.005618055555555555,-47.9044550886321
agentic,2.0,58.37206657226092,127.6346820526647,30.306877556921943,0.18260416666666668,0.0014930555555555554,-87.76592329584953
