controller,fault_window,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility
openloop,pre,30.33572019008735,58.99695093642772,14.625617994064038,0.4446875,0.0,-42.737900684151384
openloop,fault,36.491220136274634,61.09215267915209,15.760748746210382,0.1922222222222222,0.0,-52.54085777137391
openloop,post,41.639552788623966,94.06427600615581,20.775224379918534,0.21232638888888888,0.0007638888888888889,-61.97814522409806
pid,pre,28.252114046303593,56.96663671994586,14.021997256273163,0.3572916666666667,0.003229166666666666,-40.48765296924343
pid,fault,35.89381965534759,58.27510677765072,13.87920513470264,0.3109722222222222,0.0,-49.46816367893912
pid,post,41.33693331466333,85.21473578198828,20.042924895532785,0.2821527777777778,0.0003472222222222222,-60.59409432130722
agentic,pre,22.61633304568112,46.521692884343096,10.98111125206999,0.47791666666666666,0.0003125,-31.20786096441778
agentic,fault,30.767780532160465,53.323878683864656,15.189438160609981,0.12166666666666666,0.0,-46.59888535943711
agentic,post,30.21074055883785,73.05801594282507,16.859994647942752,0.24,0.013315972222222222,-46.495735206780594
