controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,0.0,22.47905792309367,77.61165311718017,13.672538469499763,0.1828125,0.0,-35.23753389259343,1076894293.1753232,10977.475405436619
openloop,1.0,47.010446411392124,108.48549926762716,28.658088810304402,0.08375,0.0,-75.24978522169653,1096637734.453244,11157.73677715929
openloop,2.0,56.20679887093025,146.99733234705832,34.94734588612866,0.14583333333333334,0.0,-90.42497809039223,1073267229.4936527,10951.280068163915
pid,0.0,16.128744277296718,32.056087796085365,11.114978283418322,0.44869791666666664,0.004427083333333333,-25.000232977381707,902072966.4847356,10564.37964786247
pid,1.0,37.18388735648055,155.47182197924218,28.49674383477577,0.36375,0.025416666666666667,-63.86188119125632,905146426.7901342,11242.499684070806
pid,2.0,86.5059212213499,280.41892419473095,69.32941057489161,0.3958333333333333,0.0,-153.85616512957483,903443297.4027339,11191.524760289742
agentic,0.0,15.83438519545586,39.645392344865805,10.797281072854316,0.4942708333333333,0.02421875,-24.16031210164351,917706349.7462633,10660.15150644876
agentic,1.0,43.67304287868191,105.2898279655528,21.400954065207987,0.12,0.0,-64.4739969438899,925123759.1439364,11487.065910637684
agentic,2.0,98.19500938915456,325.028097834376,49.0857536115593,0.39305555555555555,0.0,-145.31548522293608,944988885.8651357,11377.332222666753
