controller,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,agentic_active_rate,agentic_ref_shift_mean,supervisor_active_rate,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign_rate,task_cost_mean,alive_ratio,failed_count,task_completion_proxy,system_utility,mean_err_m,max_err_m
openloop,48.53946555480791,620.3464902499321,48.53946555480791,620.3464902499321,30.765410266065988,0.2674479166666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12229647193021088,inf,0.12767361111111108,1078416658.0294626,11317.503514933716,0.0,48.53946555480791,1.0,0.0,0.0008506944444444444,-77.96763623754057,48.53946555480791,620.3464902499321
pid,40.869304916943015,280.41892419473095,40.869304916943015,280.41892419473095,21.174189781994187,0.37190972222222224,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2771932084954172,inf,0.18050925925925923,909396965.642363,11186.131222570059,0.0,40.869304916943015,1.0,0.0,0.0030902777777777777,-60.183946087826094,40.869304916943015,280.41892419473095
agentic,41.05585213378077,376.09896666153605,41.08504909925966,376.2789665907543,22.683476479447233,0.37444444444444447,0.007152777777777778,1.7766188202515116,0.8866666666666667,2.545,0.04323307165308282,0.9228333333333335,0.7514166666666667,0.115,0.19709121400404472,inf,0.18506944444444443,908566910.4013882,11090.299942890988,0.0038888888888888888,41.05585213378077,1.0,0.0,0.007013888888888889,-61.86710639100578,41.05585213378077,376.09896666153605
