t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.0,0.0,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,1.1403882032022077,1.0,1.0,1.0,1.0,841771119.9918989,,0.0,7.3190429385894396,0.0,1.0,0.0,-3.4594311417916472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.020833333333333332,0.0,7.330773283190894,8.068941131681784,7.330773283190894,8.068941131681784,7.330773283190894,8.068941131681784,1.1453255361239503,1.0,1.0,1.0,1.0,736792739.5402564,11342.860667848587,0.0,7.330773283190894,0.0,1.0,0.0,-3.476098819314844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.041666666666666664,0.0,7.355879574657028,8.096959630020136,7.355879574657028,8.096959630020136,7.355879574657028,8.096959630020136,1.170480400924984,1.0,1.0,1.0,1.0,356477056.35999995,6113.073750000001,0.0,7.355879574657028,0.0,1.0,0.0,-3.526359975582011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0625,0.0,7.389872254551382,8.14150554407755,7.389872254551382,8.14150554407755,7.389872254551382,8.14150554407755,1.2121171485064222,1.0,1.0,1.0,1.0,736792739.5402564,6113.073750000001,0.0,7.389872254551382,0.0,1.0,0.0,-3.6019894030578037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.08333333333333333,0.0,7.420277377081623,8.20476846692717,7.420277377081623,8.20476846692717,7.420277377081623,8.20476846692717,1.2937543723373137,1.0,1.0,1.0,1.0,356477056.35999995,6113.073750000001,0.0,7.420277377081623,0.0,1.0,0.0,-3.714031749418936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.10416666666666667,0.0,7.452501144228625,8.289151967862052,7.452501144228625,8.289151967862052,7.452501144228625,8.289151967862052,1.4206000278654523,1.0,1.0,1.0,1.0,356477056.35999995,0.0,0.0,7.452501144228625,0.0,1.0,0.0,-3.873101172094078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.125,0.0,7.501811385637293,8.397469555305308,7.501811385637293,8.397469555305308,7.501811385637293,8.397469555305308,1.5730301111292402,1.0,1.0,1.0,1.0,356477056.35999995,0.0,0.0,7.501811385637293,0.0,1.0,0.0,-4.074841496766533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.14583333333333334,0.0,7.595867558393776,8.532918480243016,7.595867558393776,8.532918480243016,7.595867558393776,8.532918480243016,1.73222210024747,1.0,1.0,1.0,1.0,1468252544.3898456,17999.97315079621,0.0,7.595867558393776,0.0,1.0,0.0,-4.328089658641247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
0.16666666666666666,0.0,7.684352028684572,8.714403574832154,7.684352028684572,8.714403574832154,7.684352028684572,8.714403574832154,1.891878719513954,1.0,1.0,1.0,1.0,388497300.74909735,18430.577137556353,0.0,7.684352028684572,0.0,1.0,0.0,-4.576230748198526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.1875,0.0,7.751177540592593,8.855012743386284,7.751177540592593,8.855012743386284,7.751177540592593,8.855012743386284,2.0319827097470142,1.0,1.0,1.0,1.0,848598016.5012459,9097.48170570361,0.0,7.751177540592593,0.0,1.0,0.0,-4.783160250339607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.20833333333333334,0.0,7.791614944511071,8.942321424918559,7.791614944511071,8.942321424918559,7.791614944511071,8.942321424918559,2.1508470133908277,1.0,1.0,1.0,1.0,733338459.8484225,2462.49823374899,0.0,7.791614944511071,0.0,1.0,0.0,-4.942461957901898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.22916666666666666,0.0,7.802689000067363,8.99904452772673,7.802689000067363,8.99904452772673,7.802689000067363,8.99904452772673,2.240492562355408,1.0,1.0,1.0,1.0,1122616287.2526822,18574.97387476252,0.0,7.802689000067363,0.0,1.0,0.0,-5.04318156242277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.25,0.0,7.807430340997484,9.042196104862033,7.807430340997484,9.042196104862033,7.807430340997484,9.042196104862033,2.3216877025565945,1.0,1.0,1.0,1.0,736792739.5402563,18206.174080321056,0.0,7.807430340997484,0.0,1.0,0.0,-5.129118043554078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.2708333333333333,0.0,7.8053275220183576,9.081656601274467,7.8053275220183576,9.081656601274467,7.8053275220183576,9.081656601274467,2.403900241379579,1.0,1.0,1.0,1.0,356477056.35999995,6113.073750000001,0.0,7.8053275220183576,0.0,1.0,0.0,-5.209227763397937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2916666666666667,0.0,7.806128146732154,9.119578250670678,7.806128146732154,9.119578250670678,7.806128146732154,9.119578250670678,2.483845423359812,1.0,1.0,1.0,1.0,1257630708.4563394,15113.023485507756,0.0,7.806128146732154,0.0,1.0,0.0,-5.289973570091966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.3125,0.0,7.800131269036781,9.132515748070151,7.800131269036781,9.132515748070151,7.800131269036781,9.132515748070151,2.562630019461718,1.0,1.0,1.0,1.0,1117108422.7205126,21655.772177506937,0.0,7.800131269036781,0.0,1.0,0.0,-5.362761288498499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.3333333333333333,0.0,7.791630079003229,9.148287831227918,7.791630079003229,9.148287831227918,7.791630079003229,9.148287831227918,2.647055132295278,1.0,1.0,1.0,1.0,736792739.5402564,6113.073750000001,0.0,7.791630079003229,0.0,1.0,0.0,-5.438685211298507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.3541666666666667,0.0,7.791582146664966,9.167129122628651,7.791582146664966,9.167129122628651,7.791582146664966,9.167129122628651,2.7342186281377865,1.0,1.0,1.0,1.0,1566578746.7768197,15253.409312006303,0.0,7.791582146664966,0.0,1.0,0.0,-5.525800774802754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
0.375,0.0,7.784606689732407,9.15562933957543,7.784606689732407,9.15562933957543,7.784606689732407,9.15562933957543,2.814616404388329,1.0,1.0,1.0,1.0,1117108422.7205126,16641.118781178953,0.0,7.784606689732407,0.0,1.0,0.0,-5.599223094120736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.3958333333333333,0.0,7.783622566660781,9.148632897727873,7.783622566660781,9.148632897727873,7.783622566660781,9.148632897727873,2.9039161897101,1.0,1.0,1.0,1.0,1316467674.2131383,16155.43151379538,0.0,7.783622566660781,0.0,1.0,0.0,-5.687538756370881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
