stress_level,policy,delivery_rate_mean,delivery_rate_std,undelivered_mean,undelivered_std,throughput_mean_bps,throughput_std_bps,recovery_time_mean_s,recovery_time_std_s
S0,Static,89.49296890473362,3.234323758761611,10.50703109526639,3.234323758761614,835.5555555555557,163.05721180305903,0.0,0.0
S0,Greedy,99.42498437446056,0.3780555064790684,0.5750156255394395,0.3780555064790661,11676.444444444443,1216.5268514286531,1.6666666666666667,0.4714045207910317
S0,Agentic,83.17549939921564,5.6571264256947895,16.82450060078436,5.657126425694788,1213.3333333333333,529.9492638189265,0.0,0.0
S1,Static,84.23581249668206,2.1834065887799676,15.764187503317936,2.1834065887799667,845.3333333333334,161.60674720054465,0.0,0.0
S1,Greedy,99.83325275694312,0.0441228557286827,0.1667472430568649,0.044122855728681,19843.777777777777,1280.4069183440126,0.3333333333333333,0.4714045207910317
S1,Agentic,87.01508194933463,5.861333707853072,12.984918050665376,5.861333707853075,1586.6666666666667,218.1885015811379,0.0,0.0
S2,Static,78.18878298324263,15.167619149123963,21.81121701675737,15.167619149123963,811.2,355.80379112339114,0.0,0.0
S2,Greedy,99.6885090752114,0.1194638859343731,0.311490924788608,0.1194638859343733,16444.4,2516.4693467899287,1.0,1.5491933384829668
S2,Agentic,96.44547866441437,2.910433946213593,3.5545213355856533,2.9104339462135913,3042.1333333333337,1166.4557828453392,0.0,0.0
