controller,fault_t0_s,mean_err_pre,mean_err_fault,mean_err_post,max_err_fault,recovery_time_s,connectivity_pre,connectivity_fault,connectivity_post,task_completion_pre,task_completion_fault,task_completion_post,control_effort_pre,control_effort_fault,control_effort_post,control_smoothness_pre,control_smoothness_fault,control_smoothness_post,system_utility_pre,system_utility_fault,system_utility_post
full_agentic,30.0,27.077601341481866,26.28523882854514,36.98090015840935,58.42380188682043,0.0,0.4225,0.21791666666666668,0.09645833333333333,0.012708333333333334,0.0,0.0,881719434.5521715,876020801.2240659,907361857.1758083,11042.51067300882,11289.07434431836,10646.317053456218,-38.85630233353837,-39.6515590071703,-52.10028890202314
