controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,0.0,18.187681703619894,46.229043607276566,11.836650846870688,0.45372395833333334,0.005520833333333333,-27.755712758823915,1058618162.8687853,11679.875653881643
openloop,1.0,44.049852948494035,148.2120760273064,22.347835934190925,0.25304166666666666,0.0013541666666666667,-65.13248054935163,1078326368.8859713,11246.801445416144
openloop,2.0,94.28174083663126,276.99424782595634,64.80046105944339,0.15878472222222223,0.0005555555555555556,-158.2882782849635,1082198878.1954634,10838.425191610513
pid,0.0,18.55719764701445,42.138175954206915,10.44069931639007,0.5827604166666667,0.0017447916666666666,-26.084094880071188,907926050.3342714,11696.256433959275
pid,1.0,40.34447386357414,106.4376347709019,17.505651686134073,0.2611875,0.0037083333333333334,-56.54418804970821,907842428.9563513,10794.090565175778
pid,2.0,78.15336938607535,176.17359210286162,39.470483362864236,0.18489583333333331,0.0004861111111111111,-116.69937358227294,899747520.1179636,10785.834079403956
agentic,0.0,15.895091427187197,38.66262243767923,9.59618333297728,0.5988020833333334,0.013203125,-22.49726434349781,905612436.1918637,11461.306375312994
agentic,1.0,34.552781475235534,108.21118382443979,17.002611336113365,0.2600625,0.0052499999999999995,-50.25508031134889,898856925.7231076,10844.682191752841
agentic,2.0,65.03686523488595,188.81292690668153,41.86949953003131,0.20375000000000001,0.008680555555555556,-105.88761476491727,897392310.1495335,10587.598961267973
