controller,wind_phase,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility
openloop,0.0,18.187681703619894,46.229043607276566,11.836650846870688,0.45372395833333334,0.005520833333333333,-27.755712758823915
openloop,1.0,44.049852948494035,148.2120760273064,22.347835934190925,0.25304166666666666,0.0013541666666666667,-65.13248054935163
openloop,2.0,94.28174083663126,276.99424782595634,64.80046105944339,0.15878472222222223,0.0005555555555555556,-158.2882782849635
pid,0.0,18.55719764701445,42.138175954206915,10.44069931639007,0.5827604166666667,0.0017447916666666666,-26.084094880071188
pid,1.0,40.34447386357414,106.4376347709019,17.505651686134073,0.2611875,0.0037083333333333334,-56.54418804970821
pid,2.0,78.15336938607535,176.17359210286162,39.470483362864236,0.18489583333333331,0.0004861111111111111,-116.69937358227294
agentic,0.0,16.05100936323696,40.77305065819975,8.945918206979295,0.6584114583333334,0.008984375,-21.70487027854959
agentic,1.0,35.13276782842417,94.40315234997306,14.615487242675886,0.3253125,0.004333333333333333,-48.121692571100056
agentic,2.0,60.086871370218475,154.6638900653542,31.203889814205972,0.31267361111111114,0.0,-89.7273931288689
