controller,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,agentic_active_rate,agentic_ref_shift_mean,supervisor_active_rate,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign_rate,task_cost_mean,alive_ratio,failed_count,task_completion_proxy,system_utility,mean_err_m,max_err_m
openloop,40.533703971142664,99.33637922124306,40.533703971142664,99.33637922124306,14.688409882800157,0.47934027777777777,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12394463310811672,inf,0.20648148148148146,814194766.4865695,8033.155030838524,0.0,40.533703971142664,1.0,0.0,0.0005208333333333333,-52.82541246505393,40.533703971142664,99.33637922124306
pid,36.73118198506739,87.35696470913356,36.73118198506739,87.35696470913356,8.129936211434606,0.7733506944444445,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6103027200030376,inf,0.5450231481481481,723127736.4790351,8033.855754494841,0.0,36.73118198506739,1.0,0.0,0.005208333333333333,-40.99436472427978,36.73118198506739,87.35696470913356
agentic,29.154078980644268,79.92907340045267,29.150135132414036,79.92907340045267,11.551829172106682,0.8449652777777777,0.01484375,1.5129756663543599,0.43333333333333335,1.0458333333333334,0.058405881918409806,0.9820833333333335,0.9497916666666666,0.25416666666666665,0.5386456839511963,inf,0.4906249999999999,718911994.2033406,8212.551368558783,0.002777777777777778,29.154078980644268,1.0,0.0,0.012934027777777777,-36.481081763862065,29.154078980644268,79.92907340045267
