controller,fault_t0_s,mean_err_pre,mean_err_fault,mean_err_post,max_err_fault,recovery_time_s,connectivity_pre,connectivity_fault,connectivity_post,task_completion_pre,task_completion_fault,task_completion_post,control_effort_pre,control_effort_fault,control_effort_post,control_smoothness_pre,control_smoothness_fault,control_smoothness_post,system_utility_pre,system_utility_fault,system_utility_post
formation_scaling_only,30.0,32.2974479638267,29.790654526679766,41.14617756505321,81.14350678545813,0.0,0.41770833333333335,0.12125,0.09416666666666666,0.009166666666666667,0.0,0.0011458333333333333,892325371.9721087,832582658.4588066,939195101.4970214,10280.958411480306,10838.939659848142,10811.32574509962,-43.11566070400997,-43.111154166469426,-57.4325069810533
