controller,fault_t0_s,mean_err_pre,mean_err_fault,mean_err_post,max_err_fault,recovery_time_s,connectivity_pre,connectivity_fault,connectivity_post,task_completion_pre,task_completion_fault,task_completion_post,control_effort_pre,control_effort_fault,control_effort_post,control_smoothness_pre,control_smoothness_fault,control_smoothness_post,system_utility_pre,system_utility_fault,system_utility_post
openloop,20.0,9.169151799730562,16.266004152194714,17.14191716649578,30.397165932895692,0.0,0.825,0.825,0.825,0.017395833333333333,0.0,0.001979166666666667,356477056.36,356477056.36,356477056.36,0.0,0.0,0.0,-10.897490188100864,-17.994278656417652,-18.8702039506242
pid,20.0,6.5614887255602525,14.14760537904315,15.212137367228697,25.657651452347224,13.375,1.0,1.0,1.0,0.07666666666666666,0.00010416666666666667,0.0021875,356477056.36,356477056.36,356477056.36,0.0,0.0,0.0,-4.9075300729560825,-12.493632707028018,-13.558121571769291
agentic,20.0,6.375883039788315,14.34538300383689,15.203329422587776,28.605636617509337,13.979166666666664,1.0,1.0,1.0,0.09760416666666667,0.0,0.009479166666666667,356477056.36,356481295.85478896,356477056.36,0.0,0.3089637438144441,0.0,-4.752156882142901,-12.624306152895958,-13.545204611968988
