controller,fault_t0_s,mean_err_pre,mean_err_fault,mean_err_post,max_err_fault,recovery_time_s,connectivity_pre,connectivity_fault,connectivity_post,task_completion_pre,task_completion_fault,task_completion_post,control_effort_pre,control_effort_fault,control_effort_post,control_smoothness_pre,control_smoothness_fault,control_smoothness_post,system_utility_pre,system_utility_fault,system_utility_post,err_fault_vs_pre_pct,err_post_vs_pre_pct,conn_fault_vs_pre_pct,conn_post_vs_pre_pct,task_fault_vs_pre_pct,task_post_vs_pre_pct,utility_fault_vs_pre_pct,utility_post_vs_pre_pct,utility_fault_delta,utility_post_delta,utility_fault_abs_degradation_pct,utility_post_abs_degradation_pct
openloop,20.0,9.169151799730562,16.266004152194714,17.14191716649578,30.397165932895692,0.0,0.825,0.825,0.825,0.017395833333333333,0.0,0.001979166666666667,356477056.36,356477056.36,356477056.36,0.0,0.0,0.0,-10.897490188100864,-17.994278656417652,-18.8702039506242,77.3992241318624,86.9520490106784,0.0,0.0,-100.0,-88.62275449101796,65.12314620907739,73.16100886448942,-7.096788468316788,-7.9727137625233375,65.12314620907739,73.16100886448942
pid,20.0,6.5614887255602525,14.14760537904315,15.212137367228697,25.657651452347224,13.375,1.0,1.0,1.0,0.07666666666666666,0.00010416666666666667,0.0021875,356477056.36,356477056.36,356477056.36,0.0,0.0,0.0,-4.9075300729560825,-12.493632707028018,-13.558121571769291,115.61578432545667,131.83972423773096,0.0,0.0,-99.86413043478261,-97.1467391304348,154.5808690175259,176.27179803714316,-7.586102634071936,-8.65059149881321,154.5808690175259,176.27179803714316
agentic,20.0,6.375883039788315,14.34538300383689,15.203329422587776,28.605636617509337,13.979166666666664,1.0,1.0,1.0,0.09760416666666667,0.0,0.009479166666666667,356477056.36,356481295.85478896,356477056.36,0.0,0.3089637438144441,0.0,-4.752156882142901,-12.624306152895958,-13.545204611968988,124.99445040499315,138.4505695558139,0.0,0.0,-100.0,-90.28815368196372,165.6542379805283,185.03277454638695,-7.872149270753057,-8.793047729826085,165.6542379805283,185.03277454638695
