controller,fault_window,mean_err_m,max_err_m,formation_err_rel,connectivity_rate,task_completion_proxy,system_utility,control_effort,control_smoothness
openloop,pre,9.16915179973056,20.638741005851198,5.853338388370304,0.825,0.017395833333333333,-10.897490188100864,356477056.35999995,0.0
openloop,fault,16.26600415219471,24.926311895164794,5.853274504222942,0.825,0.0,-17.994278656417656,356477056.35999995,0.0
openloop,post,17.14191716649578,27.721025049289057,5.853286784128418,0.825,0.0019791666666666664,-18.870203950624198,356477056.35999995,0.0
pid,pre,6.5614887255602525,14.105902656778582,3.34604134739583,1.0,0.07666666666666666,-4.9075300729560825,356477056.35999995,0.0
pid,fault,14.147605379043148,23.78178135927123,3.3460273279848693,1.0,0.00010416666666666666,-12.493632707028018,356477056.35999995,0.0
pid,post,15.212137367228697,24.872273175802274,3.3459842045405934,1.0,0.0021874999999999998,-13.558121571769291,356477056.35999995,0.0
agentic,pre,6.375883039788315,14.345664886315205,3.3762738423545864,1.0,0.09760416666666667,-4.752156882142901,356477056.35999995,0.0
agentic,fault,14.345383003836892,23.571106788815996,3.278923149059066,1.0,0.0,-12.624306152895958,356481295.8547889,0.3089637438144441
agentic,post,15.203329422587775,24.18372464114742,3.341875189381214,1.0,0.009479166666666667,-13.545204611968988,356477056.35999995,0.0
