controller,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,agentic_active_rate,agentic_ref_shift_mean,supervisor_active_rate,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign_rate,task_cost_mean,alive_ratio,failed_count,task_completion_proxy,system_utility,mean_err_m,max_err_m
openloop,15.229184117158447,36.77506785992463,15.229184117158447,36.77506785992463,5.801997945970052,0.8279166666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7354156330674927,1.0669097222222221,0.6212905092592593,365299195.9623373,94.34239374017767,0.0,15.229184117158447,1.0,0.0,0.005017361111111111,-16.891598729795163,15.229184117158447,36.77506785992463
pid,13.076519306741519,26.907889185381286,13.076519306741519,26.907889185381286,3.3232040614805287,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0494212962962963,0.9505787037037036,364138319.6361054,115.18226946655568,0.0,13.076519306741519,1.0,0.0,0.02140625,-11.399723368222048,13.076519306741519,26.907889185381286
agentic,13.103608402190686,28.800831592414465,13.104570138389558,28.800831592414465,3.314309670709213,1.0,0.029817708333333335,1.595056162563702,0.01375,0.014583333333333334,0.012884524765254196,1.0,1.0,0.0008333333333333334,1.0,1.0657291666666666,0.9342708333333334,364012646.0882884,114.0528588044786,0.003298611111111111,13.103608402190686,1.0,0.0,0.02763888888888889,-11.417918072899898,13.103608402190686,28.800831592414465
